sample_id,holeid,from_m,to_m,depth_m,x,y,z,MOD_ALT,WhiteMica,Chlorite,Carbonate,Epidote,Kaolinite,Dickite,Montmor,Alunite,Gypsum,Pyrophyllite,Diaspore,Zunyite,Water_silica,Hematite,Goethite,VNIRMinerals,aiMineral1,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_pct,Mo_ppm,Na_pct,Ni_ppm,P_pct,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Ga_ppm,Rb_ppm,Tl_ppm,Cs_ppm,labeled,WhiteMica__z,Chlorite__z,Carbonate__z,Epidote__z,Kaolinite__z,Dickite__z,Montmor__z,Alunite__z,Gypsum__z,Pyrophyllite__z,Diaspore__z,Zunyite__z,Water_silica__z,Hematite__z,Goethite__z,Ag_ppm__z,Al_pct__z,As_ppm__z,Au_ppm__z,Ba_ppm__z,Be_ppm__z,Bi_ppm__z,Ca_pct__z,Cd_ppm__z,Co_ppm__z,Cr_ppm__z,Cu_pct__z,Fe_pct__z,K_pct__z,Mg_pct__z,Mn_pct__z,Mo_ppm__z,Na_pct__z,Ni_ppm__z,P_pct__z,Pb_ppm__z,S_pct__z,Sb_ppm__z,Sc_ppm__z,Si_pct__z,Sr_ppm__z,Ti_pct__z,V_ppm__z,W_ppm__z,Zn_ppm__z,Ga_ppm__z,Rb_ppm__z,Tl_ppm__z,Cs_ppm__z,pc1,pc2,cluster_k5,best_pred,best_p_Arg,best_p_ArgAvd,best_p_Fil,best_p_Oxd,best_p_Pro,best_p_Sk
S01554,SYN-013,74.5,76.0,75.25,-236.78,8.16,75.25,Pro,6.14,9.64,14.05,8.94,2.2,0.0,13.49,3.12,21.27,0.0,0.0,31.26,0.0,0.0,6.91,,Zunyite,3.77682,2.89582,14.01029,0.00799,379.34036,1.44242,2.05006,6.91766,0.30524,9.31697,34.06402,0.02755,3.90999,1.07252,2.36638,0.86503,,1.29494,13.45513,0.05525,41.62252,0.08549,17.09394,10.7098,28.50422,1183.70379,0.33969,59.32073,,86.82663,12.05971,54.01002,1.74496,2.76548,True,-0.5399232643742735,-0.22405711736431091,0.60264636083305,0.46068226833232195,-0.6567482485777341,-0.8190981492965835,0.3173194039149604,-0.5190529464174917,1.769824623728536,-0.5701275941033337,-0.6817498704870906,3.735941932104479,-0.8659533215596057,-0.6148704352009974,-0.16997453137536528,0.4579862439053305,-0.859411188409556,-0.5777414922344091,-0.5249799506071529,0.11424937077167881,0.39900235938286477,-0.4254327625583412,0.4205320579552394,-0.5041866626449805,-0.24361403801156903,-0.3759136899243632,-0.47637848212420764,-0.40205133298729495,-0.5685992423824359,0.10974695528790424,1.7344412231348476,-0.3970751554716019,0.22157604592755023,-0.28162066631475435,-0.5526877407000571,0.344055539296663,-0.6174038133471332,0.5070839238150103,-0.286957758507999,-0.3495297382310877,4.840187535205444,-0.3621503193985208,-0.542362290834505,-0.286887876437214,-0.26057755499437163,-0.5464390453854395,-0.23719979398776797,-0.12995703060148917,-0.2524020825014867,0.579268666850311,-0.09405112359561259,2,Pro,0.11754681709882123,0.012780387644534824,0.08347782939805803,0.023133067311095618,0.6824818787003704,0.08058001984711988
S01555,SYN-013,76.0,78.0,77.0,-238.41,8.59,77.0,Pro,7.24,40.85,13.64,6.46,0.0,3.63,44.9095,0.0,1.29,0.0,4.61,2.04,0.0,37.8,1.28,Hematite,Montmor,1.77532,3.78304,165.40398,0.62638,2015.8174,0.24144,2.45793,0.06204,,68.82134,50.16245,0.09599,18.44132,2.49965,0.2381,0.04608,14.63593,0.40112,4.78204,,16.87541,2.14357,7.12291,5.84799,179.9872,256.43686,0.61501,331.01305,1.95062,36.0108,17.93037,57.05464,0.44756,2.46505,True,-0.4898498135579263,1.8233006960787792,0.560129277759698,0.11452923839507088,-0.801965959765649,-0.35616062661527326,3.358005137481294,-0.735452528516848,-0.6226343495302524,-0.5701275941033337,-0.18994035215352137,-0.3851052000277141,-0.8659533215596057,1.4884071634362366,-0.6285548672738965,-0.21448625699747484,-0.7708631406782233,-0.1915156843617537,0.030782757462618576,4.629497384619206,-0.653576616182273,-0.35763275230602776,-0.5070613108101801,-0.1917136814370609,4.315197462369764,-0.004655304357889501,-0.3104314116196993,1.6411211084839767,-0.022517568963081318,-0.8042649930605489,-0.48635731769443197,0.2919844368433823,-0.513083236588478,-0.8857606264854209,-0.17996217773553905,-0.46337195680788773,0.05411027755645406,-0.2204551156444714,-0.6911247429449315,4.026210900668192,0.3302776889902834,0.12357807973028924,2.0166194688071473,-0.3662034775671547,-0.6658419150080658,-0.2450012026202756,-0.19325864999953812,-0.5846097302239768,-0.3583764356056901,3.01437155180535,-0.3775071492703689,2,ArgAvd,0.13341055109317365,0.24633474442339165,0.2389528107200558,0.23180001588453664,0.07106756858436424,0.07843430929447792
S01556,SYN-013,78.0,79.0,78.5,-239.8,8.95,78.5,Pro,8.21,44.15,26.69,7.0,0.0,0.0,3.67,0.77,19.69,2.05,2.07,0.0,0.25,0.0,28.12,Goethite,Chlorite,1.29236,11.42697,8.89521,0.04318,128.02877,0.69642,0.92026,10.00769,,7.273,70.14564,0.01599,1.42596,2.14487,7.02996,0.19529,6.67349,1.08138,8.4873,0.20153,78.23498,,14.14703,8.34498,42.70094,1376.46791,,65.60969,9.2558,117.07147,25.1958,258.46434,0.35111,1.16782,True,-0.44569413420169285,2.039778773116978,1.9134169219237072,0.18990126910721428,-0.801965959765649,-0.8190981492965835,-0.633030980515772,-0.6820462213961734,1.580631171388752,-0.4880350435106604,-0.46091566160412134,-0.6728169094578877,-0.8393192285020808,-0.6148704352009974,1.557643394807201,-0.3767532162960104,-0.007968843328110648,-0.5907907540981847,-0.49335380901855147,-0.6508648610124673,-0.2548169513230527,-0.6132388075801958,0.8386257296123922,-0.1917136814370609,-0.4392600107539976,0.4561925458901223,-0.5044081158914799,-0.7513174799805765,-0.15827174419289117,2.112569817918234,-0.08173511819856924,-0.2697399969226164,0.04604424268514913,-0.6276639586517003,0.4900029334336146,1.5386155062595936,-0.46913319667583636,0.29206179763812185,-0.48354754053077387,0.06055702295537819,5.032567289007325,-0.18826759740907018,-0.4831286182481177,0.41690053457297355,-0.019370125610327665,0.12805319773016285,2.713564739561778,-0.6184090618708004,-0.8159642599819703,1.7114555292037672,-1.3385118069114452,2,Pro,0.11304713062912801,0.06339941860595726,0.09866430485949448,0.09703189205273331,0.35553469741536614,0.27232255643732073
S01557,SYN-013,79.0,81.0,80.0,-241.19,9.32,80.0,Fil,51.07,5.16,35.82,16.94,9.96,8.43,0.0,3.72,7.71,34.32,4.49,7.36,0.0,0.0,5.59,,WhiteMica,0.93027,3.80981,147.15835,0.86095,1171.69678,1.03283,1.07947,0.85187,0.94064,9.44797,52.57825,0.01167,8.29473,3.0728,0.5142,0.01288,,0.83543,46.46876,0.11909,70.94465,1.27833,13.0182,29.33966,35.67696,56.81006,0.17492,47.24937,10.073,117.05024,10.38052,257.42728,0.24634,,False,1.5053495948788895,-0.5179425067979875,2.860199771825424,1.5773049455492614,-0.1445257763876338,0.25598816370712046,-0.9882026618661578,-0.4774376421676154,0.14611372896431327,0.8042218382579084,-0.20274233527717178,0.3652018069176407,-0.8659533215596057,-0.6148704352009974,-0.2774924786908291,-0.49840975781581887,-0.7681913893225641,-0.23806275767039392,0.24159673962909323,2.5265661826924353,0.04002400620319077,-0.5867734150966328,-0.40019408794018574,0.45325815704693306,-0.23107489975158566,0.05105733394606225,-0.514882857922156,0.2144634616678909,0.19679441461255867,-0.6856909807412075,-0.5763878586988059,-0.3970751554716019,-0.15610993884448449,2.0180041632775962,-0.09763323812490249,1.300752867039261,-0.2282018055566513,0.20969639567733672,1.2617605864462946,-0.14233781534801251,-0.6406389281788685,-0.652842852903003,-0.6560585118173722,0.5045031122946604,-0.019539438250957403,-0.6326595744559079,2.6985974849341283,-0.6551240020121971,-0.33976399097118876,1.1344926244027187,0.7893616065954425,2,Oxd,0.1628782573768299,0.13235001904738605,0.25439565901592376,0.28730905314480365,0.09888114170484019,0.06418586971021636
S01558,SYN-013,81.0,83.0,82.0,-243.05,9.81,82.0,Pro,9.44,58.57990000000001,28.35,10.3,0.6,34.33,5.86,33.13,0.0,0.03,2.09,0.0,2.28,0.1,0.83,,Chlorite,0.80791,1.93688,42.17445,0.07749,,0.77761,2.49566,11.12622,0.21445,,156.41022,0.0107,24.3387,3.07705,3.64396,0.05806,8.73613,1.6503,17.33892,0.03248,24.39832,0.11556,,21.48602,7.07524,92.08486,1.01331,45.57303,2.17761,137.43529,14.94456,193.42105,1.59914,0.69537,True,-0.38970291192523193,2.9863718045877397,2.085559258269474,0.6505081234592017,-0.7623611294416722,3.55904101148837,-0.4210892960042339,1.562405854480483,-0.7771024213772912,-0.5689262397044166,-0.45878199775017964,-0.6728169094578877,-0.6230503928749794,-0.6093062087495761,-0.6652087129496229,-0.5395207921453054,-0.955117174401175,-0.5058909055352228,-0.4625185456509779,-0.19342738622752628,-0.18365932419676123,-0.3513609147430303,0.9899674041458676,-0.6409924781624952,-0.24361403801156903,2.44560696098339,-0.5172348254614514,2.470320107672891,0.1984206484609342,0.6584169540526422,-0.45387039356092596,-0.12422740454350913,0.5136578103039301,-0.01108816452920463,-0.7149933645038832,-0.21792089667521428,-0.6075925189788527,-0.37694485552233187,0.6088798700766151,-0.9685277183088488,-0.4690743412230168,0.8262717502700433,-0.6718474140688516,-0.34187050018457305,0.14303459118233453,-0.39831209531490525,1.7748345954524345,-0.18105727467344165,-0.9826173343223521,1.825498692005837,2.022662544912001,2,Pro,0.12727521458902064,0.04020555443726011,0.11087525733896293,0.05346855831018218,0.39278973980857007,0.275385675516004
S01559,SYN-013,83.0,85.0,84.0,-244.9,10.3,84.0,Pro,6.85,30.85,9.29,22.72,21.5,0.0,33.3,3.06,3.46,3.18,0.0,2.91,0.77,2.9,0.35,,Montmor,8.44762,34.18541,50.56332,0.43276,310.42332,0.96595,0.29217,0.23524,0.73652,40.61464,70.68316,0.13723,3.7772,0.44047,0.17585,0.03028,7.61664,0.60765,29.53344,0.05875,2.5481,2.42514,13.78685,6.79907,40.29901,138.0632,0.36334,246.13131,2.59008,199.9796,37.35757,165.48734,0.43063,7.96783,True,-0.5076031279382676,1.1673065232357513,0.10903339637169478,2.384064829838499,0.6172071268435202,-0.8190981492965835,2.234472267007914,-0.5232144768424792,-0.36279270929143503,-0.4427840278181137,-0.6817498704870906,-0.26240461806484594,-0.7839203149424293,-0.45350786810978094,-0.7043061483370643,2.027301536044638,2.2634130364882523,-0.4844897619810319,-0.14322842566852712,-0.0955674869245272,-0.01859185907832628,-0.7176458697308211,-0.4836266438551607,0.1456823991062446,2.7521555142428804,0.46858871169074334,-0.21043642056759634,-0.4207222232982968,-0.8104489138802693,-0.8309989020314977,-0.5292031775700076,-0.20320380955964706,-0.3433296154812804,0.8383434483216241,-0.5277395771816823,-0.9308311485766917,0.1459814499966522,0.2657811615120128,-0.6120605393750105,-0.008825179010752571,-0.24545138911511805,-0.32042622874257004,1.217145915831321,-0.2976543533014793,0.6418354523440649,0.7525175191192554,1.371684391737207,-0.590542572989977,1.5826865433736015,3.071009974874289,0.06767278311326107,2,Fil,0.24748888926706325,0.15787393301321168,0.2797912231522336,0.1390959674761604,0.11046887075812631,0.0652811163332048
S01560,SYN-013,85.0,86.0,85.5,-246.3,10.67,85.5,Pro,8.5,15.51,8.36,12.2,0.0,0.0,14.48,0.0,2.9,0.0,2.26,0.0,29.37,32.42,0.89,Hematite,Water_silica,1.51336,5.18319,25.14689,0.14938,64.83273,5.1952,1.13387,2.96571,0.25635,26.33428,70.878,0.02687,7.1913,1.87848,4.50627,0.27438,3.94087,3.30706,14.49139,0.051,6.98566,0.22853,0.75611,19.86792,52.88766,252.04539,0.95005,,13.84292,67.46827,34.26996,27.0728,5.39173,3.47526,True,-0.4324929517137468,0.16101146209454642,0.012592207937018284,0.9157060092982247,-0.801965959765649,-0.8190981492965835,0.4131286585571625,-0.735452528516848,-0.4298486164498395,-0.5701275941033337,-0.4406458549916749,-0.6728169094578877,2.2630199308384102,1.1890517803497733,-0.6603215335261926,-0.3025006943377191,-0.6311226602663461,-0.5493305172990955,-0.39790918734451125,-0.8432642230808868,3.6880640655905768,-0.5777305324190005,-0.11418290782356687,-0.5778559689634218,1.3852592665914625,0.4730820681139331,-0.4780272841105177,0.0593160823782702,-0.26020408180907323,1.0287449387070837,0.1327382398748025,-0.4625175151453777,1.8754019119141587,-0.20943807912536105,-0.5829819392580835,-0.786046244011524,-0.5707324616198683,-0.685010488201833,0.47436564646084245,0.3548108373514776,0.3089190778378738,0.7146664236359864,-0.309370823114798,0.908632713132328,-0.4149635677056605,0.5939795527406626,-0.6259682651475923,1.147994122013201,-0.002032690808574869,0.4737770257572352,-1.453914624665418,2,Pro,0.09534617540886478,0.0056836605483958766,0.059311956621967865,0.05574005935432432,0.623691111935174,0.1602270361312731
S01561,SYN-013,86.0,87.0,86.5,-247.23,10.91,86.5,Pro,7.24,48.3,13.83,8.89,0.0,14.9,9.78,9.25,0.0,0.14,1.04,1.71,1.37,0.0,2.02,,Chlorite,1.87642,15.49419,28.07928,0.0078,84.73013,0.55795,0.47633,1.69986,0.51683,3.26083,23.40577,0.12229,4.55615,2.66605,4.67277,0.13351,1.35915,1.16079,19.4333,0.12542,7.52722,0.15458,,5.46479,27.10774,667.64403,2.36918,64.5512,,57.1977,15.08815,14.49433,0.09057,2.8563,False,-0.4898498135579263,2.312016354846835,0.579832316257105,0.4537033765997162,-0.801965959765649,1.0811137206625137,-0.04172335843106997,-0.09388325466458985,-0.7771024213772912,-0.5645212735750536,-0.5707993500821206,-0.43164680008259515,-0.7199984916043697,-0.6148704352009974,-0.5682796543849244,-0.18051824808352349,0.3979557195692895,-0.5418495932477188,-0.5251507084048748,-0.7826868978747479,-0.3761766831641364,-0.6870330521956602,-0.2854575796769815,-0.1853548253793022,-0.8232993569567255,-0.6217118632843658,-0.24666157009035136,-0.3111982380000449,0.04115426924155353,1.100250092822152,-0.24926785383863628,-0.6446495255771493,0.111313864784227,0.13479970816463793,-0.05251270239024195,-0.7683766884638104,-0.5948610023094044,-0.37694485552233187,-0.7229805308996713,-0.38986848973577864,2.330249007731556,3.218341213174227,-0.4930981919289752,-0.286887876437214,-0.4968730037618235,-0.39093925140252567,-0.8075056528746747,-0.7097110615313853,-0.22036603167792132,2.070758549698726,0.8157245387604787,2,Pro,0.24804761627706115,0.06136120275005209,0.20770329062291287,0.1259794307002306,0.2610945771350072,0.095813882514736
S01562,SYN-013,87.0,89.0,88.0,-248.62,11.28,88.0,Pro,7.41,9.21,19.1,9.74,0.0,0.0,17.79,27.55,36.48,3.97,18.12,1.76,0.0,5.01,5.01,,Gypsum,0.48107,15.68362,33.2626,0.04016,192.87048,1.17455,1.66115,7.15164,0.35747,9.85335,64.99903,0.02399,11.56238,2.22855,0.98359,0.1429,4.60296,0.63923,6.39166,0.02447,11.83122,0.08897,4.24992,14.62194,18.73337,189.93651,0.16719,43.55737,4.52861,44.39918,4.20241,31.28308,0.21993,2.21661,True,-0.48211118934085445,-0.25226486679656107,1.1263323840536053,0.5723445360540159,-0.801965959765649,-0.8190981492965835,0.7334606109467473,1.1753835249566342,3.591110959227343,-0.4111483619799615,1.2513495811841187,-0.42459504249852226,-0.8659533215596057,-0.3361026899847925,-0.3247352131173208,-0.6493338884206354,0.4168615790874996,-0.528626241901553,-0.4960679592770788,-0.45345528219351844,0.1642321465694678,-0.4900810622303623,0.452190506997592,-0.4254845176457538,-0.19227248854676077,0.3375025792449111,-0.4850104454643018,0.6739102176340412,-0.12625215632652198,-0.4841065705906256,-0.2238043966087847,-0.4158092033273759,-0.31737300213423497,-0.7736395989519917,-0.7720890187273637,-0.6279494651139329,-0.6162683526088021,-0.4300836480003761,0.03826223702763534,-0.6317707228063121,0.006842684959939673,-0.6664803675233201,-0.6908322612431821,-0.08984693162891241,-0.5989432448052634,-0.9498838985976377,-0.5652038611461851,-0.6643789563801868,-0.4460117193163991,0.06579358311504084,-0.22407412542026373,2,Pro,0.14686136039553585,0.022655524358332308,0.11257517318379986,0.05289852958468707,0.5635245235611032,0.1014848889165418
S01563,SYN-013,89.0,90.5,89.75,-250.24,11.71,89.75,Pro,3.52,8.72,12.3,9.71,2.82,0.0,24.21,5.87,29.75,0.0,1.3,3.54,15.6,0.0,3.54,,Gypsum,0.69116,9.36967,12.33106,0.00628,112.90813,0.21229,1.2739,6.16961,3.72719,3.09538,57.94174,0.04318,14.52762,1.03627,1.50911,0.35424,10.97006,7.5654,39.85905,0.58058,171.84239,0.38936,7.5671,19.3093,38.71223,346.67619,1.57756,501.48756,2.82538,67.58124,6.95758,52.9085,1.13527,1.96312,True,-0.6591891199550277,-0.2844085812658695,0.4211710062516695,0.5681572010144526,-0.6158232572429579,-0.8190981492965835,1.3547691107476947,-0.32831613527222575,2.785242646412947,-0.5701275941033337,-0.543061719980878,-0.1735524725055276,0.7960140852299431,-0.6148704352009974,-0.44447110899136005,-0.578746954763543,-0.21329548001086254,-0.5820254353984471,-0.5265167707866503,-0.6968994146026326,-0.6791246495697764,-0.5544534209971468,0.3193178396197756,4.652137386370983,-0.8391360014232465,0.17474893855607254,-0.43848028352710844,1.0908367240411132,-0.5824700605009335,-0.2584165490257567,0.3492996556762876,0.033369144293641066,4.7215855798257405,1.55759271405481,3.191889042473594,4.592757855533188,-0.518256556290618,-0.188044665978037,0.42792702363392,-0.05466094043419842,0.7691709889841256,1.8217397482666697,3.6222635354993833,-0.2724305567548409,-0.41406261391329413,-0.8084155626266741,-0.25309736049062054,-0.34361296125728885,-0.535428351371735,0.7101529475877286,-1.38132972768972,2,Sk,0.10594858474858475,0.036162967467315295,0.044266983986754285,0.024601604192908542,0.38929922645033394,0.3997206331541033
S01564,SYN-013,90.5,92.0,91.25,-251.64,12.08,91.25,Pro,5.11,31.22,19.26,7.67,0.87,1.84,23.19,0.08,2.94,0.0,11.22,2.41,4.61,0.18,5.53,,Chlorite,2.98727,8.63902,25.42968,0.00452,146.6735,0.49617,1.32077,3.67666,1.17191,10.40476,110.88842,0.01179,11.57076,0.37941,1.08969,0.17181,3.42424,2.04166,37.81426,0.05769,36.00331,0.16699,5.73897,17.82658,33.13695,246.5949,0.32325,34.24388,1.61557,126.98859,9.34461,40.08351,1.266,1.01284,True,-0.5868102228659441,1.1915783076309432,1.1429244164724746,0.28341841832413295,-0.7445389557958827,-0.5844411130063326,1.2560565453587593,-0.729903821283531,-0.42505890879566777,-0.5701275941033337,0.5152355515742211,-0.33292219390557476,-0.374820645578848,-0.6048548275884391,-0.28237965811425925,0.19270986964212297,-0.28621722554736784,-0.5486090817081651,-0.5280985272287059,-0.5941012701618711,-0.43032273814458083,-0.5466622461607383,-0.017988470920154043,0.8017445647431068,-0.1394922883334982,1.3957934092221373,-0.5145918928657484,0.6750884845276794,-0.833813111240696,-0.4385408237341166,-0.14540732008961446,-0.4989640936083273,0.8353291275775115,1.415159123586202,-0.5352953067043902,0.1607167712390735,-0.5908118449063329,-0.32143469130210706,0.3046670708253304,-0.21570859918267546,0.28240975487765857,-0.3911542961589365,-0.7785530000134386,-0.4021203200361356,0.059720490246561925,-0.6858499271077156,-0.43819262106094053,-0.29780076191888294,-0.8706322533384575,2.257927912800082,0.3435508984353863,2,Pro,0.12278334548085253,0.009466166458561362,0.09327542877909437,0.05463910608136113,0.6187120745218928,0.10112387867823791
S01565,SYN-013,92.0,94.0,93.0,-253.26,12.51,93.0,Fil,60.96,1.41,0.0,2.6,5.62,5.07,6.16,0.0,11.02,0.29,2.93,0.0,2.38,4.24,4.58,,WhiteMica,2.245,14.92437,238.26468,1.1571,587.33603,0.29035,2.31709,,0.19188,6.29402,147.27141,0.18563,20.05049,1.18187,4.1594,0.09843,2.17786,0.16775,12.71704,0.05841,16.66519,2.91802,2.6604,32.41128,35.1674,34.19959,0.37604,,3.2884,22.8494,24.94815,129.87,0.44547,4.31692,True,1.9555554390367749,-0.7639403216141228,-0.854341485948891,-0.42424120336210225,-0.43100071573106613,-0.17251598951855507,-0.39205618853689994,-0.735452528516848,0.5424620373470255,-0.5585145015804678,-0.36916811588462684,-0.6728169094578877,-0.6123967556519694,-0.3789472336607361,-0.35975999898523703,-0.05668116870168183,0.3410854409932113,-0.005638170446430129,0.5077542227624926,0.747488957001979,-0.6107102589615941,-0.38104450959128006,-0.35893581429934224,-0.6750018102060056,-0.5329666181872685,2.2348497724501764,-0.09308051448316906,1.8673778790371418,-0.526757202071878,0.8797780149359502,-0.34439650981554704,-0.5868921784362525,-0.7048975132445893,-0.33303367634951325,-0.5301631130663245,-0.4702308348033829,0.30679923410832916,-0.5460634268197795,1.5171073385275504,-0.15705697653666564,-0.7506085366933795,-0.2980204802719327,-0.309370823114798,-0.22279552795320667,-0.7708061820068383,0.11533723704417645,0.8576410413625338,-0.585342136684753,0.29485634834758073,0.05898321276113912,-0.7577886841479813,3,Oxd,0.14492982953042355,0.2039774829277714,0.25414067389903067,0.2807681435530284,0.058021783741281995,0.05816208634846385
S01566,SYN-013,94.0,95.0,94.5,-254.65,12.88,94.5,Pro,4.59,34.79,30.04,10.72,0.0,3.87,11.94,0.0,0.0,0.0,1.86,8.18,2.72,0.0,6.52,,Chlorite,1.2666,36.38414,16.01072,0.34965,151.6272,0.58042,3.43958,2.87961,0.14894,4.83326,41.68172,0.10776,16.00854,7.80926,1.29416,0.33781,2.196,1.09584,12.98998,,51.83698,0.33504,4.44652,9.35056,33.33809,1258.17587,0.45688,109.9593,1.98733,25.82559,7.22449,20.08936,1.72048,1.80828,True,-0.610481308706399,1.425768227335904,2.2608126006937783,0.7091308140130911,-0.801965959765649,-0.32555318709915354,0.16731501533373472,-0.735452528516848,-0.7771024213772912,-0.5701275941033337,-0.48331913207050947,0.4808506312964359,-0.5761743890937356,-0.6148704352009974,-0.20174119762766143,-0.38540817089169177,2.4828549437810477,-0.5726381243672101,-0.2179214812930985,-0.5790198074645513,-0.3564832248376457,-0.19445360192923242,-0.1258325892602134,-0.7397054308505929,-0.6727885388334767,-0.20023599938374984,-0.28189258900371356,1.2990609493545315,2.009168902489512,-0.35072905879773225,0.30474538493225556,-0.5856124600046518,0.05792937976552517,-0.3140215410287705,-0.17996217773553905,0.6773241860946158,-0.5359801848268666,-0.415738673092294,-0.3999526990601917,-0.20989846478930524,5.032567289007325,-0.1553999522115919,-0.06541403935526935,-0.36226822227082195,-0.7470705914314377,-0.794710668353722,-0.7267559964812772,-0.13853564790282918,-0.5900469608137177,2.6112270908330455,0.40326594160650947,2,Pro,0.10877790285828397,0.0610611660231837,0.10829936020815008,0.0960282385930318,0.44372971445318843,0.1821036178641621
S01567,SYN-013,95.0,97.0,96.0,-256.04,13.24,96.0,Pro,2.79,58.57990000000001,5.88,7.44,2.88,0.0,13.85,0.07,2.82,1.8,0.0,0.27,4.39,0.62,5.77,,Chlorite,0.64716,5.64739,145.6442,0.06992,331.82758,0.3555,2.16917,34.92998,1.46811,7.68575,42.69711,0.541,21.47129,4.4121,0.94489,0.60763,98.74271,0.73823,3.61447,1.15266,17.49624,0.58544,11.89399,9.76479,92.32871,42.16496,1.76102,93.00364,16.37201,155.42123,19.17554,45.9392,0.12643,,True,-0.6924196827695127,2.9863718045877397,-0.2445842945554524,0.251315516354146,-0.6118627742105603,-0.8190981492965835,0.3521591328757611,-0.7305974096876957,-0.439428031758183,-0.49804633016830346,-0.6817498704870906,-0.6347374185038942,-0.39825864746946993,-0.5803722312021856,-0.2628309404205386,-0.5935302623027503,-0.5847936733669472,-0.24192555939608262,-0.4693218958023195,-0.03040254985653066,-0.5536106234488722,-0.40563317146031236,4.210713292582441,1.2480699591289186,-0.39975215337378295,-0.17681930271703494,0.7685882529801146,2.0671489533188754,0.7092685306430123,-0.5007266874930468,1.0364333540226227,5.378709851411329,-0.23600173166692962,-0.9670898520897285,4.335517134983923,-0.4431160476368132,-0.4542792167584445,0.12766809333036316,-0.3655173570860482,1.4941058612931668,-0.7118676958097874,2.145405780898413,-0.22511389639460547,1.1797472546033767,0.28647533520530344,-0.1810660814114337,-0.3536810178262388,-0.6971445085728047,-0.33976399097118876,2.461072920369323,-0.2097081188872448,2,Sk,0.010598785993522836,0.0547595870689091,0.05410477378575691,0.03418246070091708,0.06737955376819355,0.7789748386827007
S01568,SYN-013,97.0,99.0,98.0,-257.9,13.73,98.0,Pro,1.54,26.95,12.79,18.53,0.0,1.69,15.3,13.41,0.0,5.98,0.0,0.0,0.0,0.0,0.37,,Chlorite,0.31792,4.71412,9.51889,0.03425,364.08442,3.86496,1.60629,5.57843,,4.39343,42.08716,0.01742,0.53602,1.8181,1.04091,0.11601,1.59352,,26.20988,0.06424,5.96755,0.17098,2.18292,24.92791,21.76816,192.47988,0.25253,83.63752,1.91885,60.50375,13.83015,109.04209,1.28706,2.83052,True,-0.7493213314244527,0.9114687958269703,0.47198410553445586,1.799233702646128,-0.801965959765649,-0.6035707627039073,0.49248581896787547,0.19464952146788514,-0.7771024213772912,-0.3306576172525112,-0.6817498704870906,-0.6728169094578877,-0.8659533215596057,-0.6148704352009974,-0.7026770885292543,-0.7041497208074916,-0.6779376923320527,-0.5891996619472897,-0.5013794255114816,0.06780289843331594,2.522197309728057,-0.4992004104600481,0.23932877258473859,-0.1917136814370609,-0.714888456244839,-0.19088583294863345,-0.5009407823026218,-0.8764471744106764,-0.2833080817537598,-0.4594899013180988,-0.2967237112957611,-0.6281154787847417,-0.09296090136970613,0.6068347926954493,-0.4886066006914317,-0.8192642645423659,-0.5895099804391084,-0.5809028908030504,0.8950075266620504,-0.5441077131828868,0.019212768518908286,-0.515920794729289,-0.31333034004901167,-0.369609172494,-0.4705067270046934,-0.45553314820434637,0.5570445162513895,-0.29042062791699486,-0.22945972679167953,2.2291228993255605,0.6043133390572136,2,Pro,0.1310644325243314,0.024287564678027646,0.12100264498208413,0.031899885288439914,0.6058488869357996,0.08589658559131723
S01569,SYN-013,99.0,100.5,99.75,-259.53,14.16,99.75,Pro,18.78,10.89,6.01,9.73,22.49,2.55,20.52,0.0,1.75,1.58,1.44,8.09,2.02,0.85,2.28,,Kaolinite,2.0219,,12.12037,0.05432,1177.18753,0.83183,3.29437,3.8781,0.31872,1.89899,20.63981,0.01422,13.88146,1.61333,3.2037,0.06849,6.35901,5.37755,22.77631,0.04201,134.62279,0.08508,9.75368,4.22202,21.75164,201.29656,1.97622,137.15441,20.47261,28.76589,11.0954,82.7735,2.15639,2.12967,True,0.035466206824479735,-0.1420578457589324,-0.23110326821512125,0.5709487577074949,0.6825550968780818,-0.49389410443781184,0.9976618888994866,-0.735452528516848,-0.5675527115072773,-0.5068562624270294,-0.528126073003286,0.46815746764510474,-0.6507498496548052,-0.5675745103639167,-0.5471018768833937,-0.13163925761070802,-0.14616236273839223,-0.5825629341241911,-0.48334200972054003,2.543282685772014,-0.1361391056626127,-0.218591781958993,0.009267183302820099,-0.48387448737043376,-0.9536527924374563,-0.6854998130497432,-0.508699850473493,0.9999836290538631,-0.36166194178478805,0.46934272491930934,-0.42558670251647956,-0.2919255455648331,3.577203950195481,0.3676631891443279,-0.6470630792667088,3.3783886449864653,-0.6175375888938905,-0.02850023446982642,-0.8262932072997542,-0.5445849102604372,0.06209409066735182,2.525068542385119,0.19072787308983888,1.619325240660094,-0.7236212293380062,-0.5959529886485267,0.17792597418118877,0.014221912057428718,-0.4766791302236969,1.4331948405254902,0.09433156210629405,2,Pro,0.08463799228835253,0.015528333205648764,0.11617742529570103,0.03828673401654929,0.47795104773895847,0.26741846745479
